gene	hr	se	pval	I2	I2_pval	fdr
AGA	-0.0595530097630017	0.0662979644780765	0.369045342877223	0.38910273292756	0.108606011499387	0.949184791720116
AGAP1	0.0383037494556608	0.0527440089950473	0.467703968376597	0	0.634997660194343	0.966401261834112
AGAP2	-0.0515160912053585	0.048536442793281	0.28851273525646	0	0.900255890404226	0.944532210422399
AGAP3	0.0528445969614898	0.0596039483937518	0.375296676519145	0	0.734389578816671	0.949184791720116
AGAP5	-0.0667929318705818	0.0504062849307823	0.185140856582952	0	0.977454904399565	0.911070394849521
AGBL2	-0.00599796361680457	0.0514864885305871	0.907259553809034	0	0.994394750094735	0.996784044270733
AGBL3	0.0270325250695435	0.071811301329711	0.706591068011114	0.0576867513569934	0.385664438089502	0.99386017241081
AGBL4	0.0798883585710262	0.0528396649346243	0.130558971056984	0	0.99865785222812	0.878938279477811
AGBL5	0.0475077159898597	0.0527472120723827	0.367764968625581	0.0558892072333131	0.387044988243239	0.949184791720116
AGFG1	0.0517791250415416	0.0572033210673024	0.36537167565909	0	0.860445788479384	0.949184791720116
AGFG2	0.0899242643854486	0.0826105914083575	0.276360359922548	0.462380310828194	0.0716139599675166	0.938677416190777
AGGF1	0.00227902610247892	0.0613466697661547	0.970365440108538	0.0730180791355751	0.37380674545175	0.999544626480796
AGL	-0.0565276327249767	0.0472604009816035	0.23166193730358	0	0.818675366360956	0.923773848045733
AGMAT	0.0697597656509263	0.0650130756005018	0.283266040031331	0.525049271436062	0.0395032312404474	0.94027488190441
AGO1	0.0788600460370046	0.0535505632161824	0.140851434856847	0	0.939606521798887	0.887212506766398
AGO2	0.094759680348988	0.0570432550149491	0.0966753089885991	0.0342923485084234	0.403465886288746	0.851367741322886
AGO3	0.0484745263475245	0.0533617800619232	0.363660142694355	0	0.763562893295534	0.949184791720116
AGO4	0.0385376481969508	0.0546538554991096	0.480734176577309	0	0.704267865751465	0.966401261834112
AGPAT2	-0.0843383367992115	0.052578262039368	0.108702295806642	0	0.826309947201778	0.859306458539168
AGPAT3	-0.0151819581681809	0.0554495612484811	0.784240149003716	0	0.623005350701226	0.99386017241081
AGPAT4	0.0186277261247086	0.0565208853202172	0.741723049297529	0	0.799722274737262	0.99386017241081
AGPAT5	0.0776689206106595	0.0525707879514011	0.139564173303689	0	0.670460611306505	0.887212506766398
AGPS	0.0392946576971088	0.0720885254468142	0.585692351162348	0.349303558873671	0.149542583447826	0.979668971169742
AGRN	-0.033585418080741	0.0551506951752665	0.542540727577662	0.413276805295215	0.10286204566804	0.975496449053111
AGT	0.121035353375941	0.0605225239975282	0.0455175634295214	0.111844054881659	0.343159210559104	0.793617747007434
AGTPBP1	-0.0523719208150516	0.0515764886645555	0.309904529877627	0	0.822732998800243	0.9454733684563
AGTRAP	0.00856036917732483	0.0898238837001066	0.924075189213066	0.590873647362665	0.0167027885092346	0.997876342250177
AHCTF1	-0.00945272999595317	0.0550091519925153	0.863563927804241	0	0.893985995283009	0.994011515215957
AHCY	0.13170181437098	0.061698736729326	0.0327941069641237	0.185095516204719	0.278098456092971	0.783435962299909
AHCYL1	0.0278936081226869	0.0617043785761639	0.651231283965894	0	0.554526889637844	0.984771715910819
AHCYL2	0.0544097649940417	0.0534141999164135	0.308374579295439	0	0.878730838140499	0.9454733684563
AHDC1	0.0440601665976258	0.0523629953446379	0.400103112535694	0	0.960660165700714	0.952514131153811
AHI1	0.00977913972729382	0.0531408792748144	0.853995475123355	0.165034088258478	0.299988137695019	0.994011515215957
AHNAK	-0.103325640012478	0.0482355258134659	0.0321849019068066	0	0.855812055300789	0.780990720088986
AHNAK2	0.012280717520694	0.0749402979826191	0.869830848751983	0.361037210508297	0.140582740376007	0.994011515215957
AHR	0.0548029687409231	0.0927196516163536	0.554479558952208	0.556699297930231	0.0270995074883975	0.976974722970018
AHRR	-0.0294026419070115	0.0488919504065503	0.547586906030664	0	0.592883749972252	0.975724183202633
AHSA1	0.0620102693180615	0.0524044675856324	0.236689797865153	0	0.668363752519299	0.926300434049321
AIDA	-0.00641057547852047	0.0539911246165349	0.905486197458682	0	0.554063020631294	0.996600746077962
AIF1	-0.119774697194424	0.0614325903226769	0.0512127097506269	0	0.443458675264477	0.805961814156746
AIF1L	0.0266798331082654	0.0625774858821439	0.66985373735409	0.136125627123304	0.323596608027446	0.98852426110012
AIFM1	-0.0287051830077848	0.0535795465103872	0.592132104043775	0.202227009452781	0.269259678453753	0.979668971169742
AIFM2	-0.0483610177318025	0.07705475144513	0.530253629669096	0.407953914142016	0.106517942851245	0.974814266515186
AIFM3	0.0114830091504684	0.0527426927191225	0.827649198926582	0	0.64776128580633	0.994011515215957
AIG1	0.0403434227409568	0.0541163941962962	0.455973409834588	0	0.862533956400936	0.964321747387829
AIM2	-0.126332052927279	0.0528685924598627	0.0168691075977909	0	0.702951977112539	0.692100399955912
AIMP1	0.0230838003279087	0.0558866943630301	0.679572587080418	0.0154364705824058	0.417543031826747	0.990217916652259
AIMP2	0.0519887223538293	0.0519465786599332	0.316918050695082	0	0.503562810169461	0.9454733684563
AIP	-0.0436182585599276	0.079355849120417	0.582556724821085	0.44361478300624	0.0829937443562317	0.979668971169742
AJUBA	0.0683133433487163	0.0513649377132605	0.183531253331524	0	0.996740189217914	0.911070394849521
AK1	0.0412616949982186	0.0501327126886353	0.410479948235022	0	0.809700608956961	0.95285217764704
AK2	-0.0171719052743901	0.0556691724908224	0.757729704161362	0	0.541752289517992	0.99386017241081
AK3	0.0321374228729617	0.0538095564493205	0.550344633753202	0.0432041154987776	0.396727560419377	0.976686698348932
AK4	0.0499474652004946	0.0547536537478268	0.361652079650808	0	0.839865863405002	0.949184791720116
AK5	0.0185352774923782	0.0954134887410685	0.845970226817015	0.576080700091649	0.0208244790127028	0.994011515215957
AK7	0.0795363838776756	0.0534554336746729	0.136777050036461	0	0.971758386186345	0.885255134855812
AK8	0.0745445276720711	0.0515038171937665	0.147796324712557	0	0.743998834712624	0.89156388432037
AK9	-0.0262954771129182	0.0519178001428809	0.612517702741713	0	0.936971457186595	0.979668971169742
AKAP1	-0.0468525691337166	0.0883196475439759	0.59577318776846	0.481139728042689	0.0610090766413202	0.979668971169742
AKAP10	0.018409146294223	0.0554598642667558	0.739937302950414	0.0349939236738597	0.402937366086429	0.99386017241081
AKAP11	-0.0088125966368238	0.0496433302209631	0.859101338859955	0	0.869436791742393	0.994011515215957
AKAP12	0.172825407386687	0.0542945717317627	0.00145703981415827	0	0.715829153471838	0.547639251937339
AKAP13	-0.028562550777584	0.0532886072327726	0.591960401173884	0	0.672567603727922	0.979668971169742
AKAP3	-0.0819342482936871	0.0545746284096369	0.133271548877248	0	0.670153505568352	0.878938279477811
AKAP5	-0.103865046110917	0.0606032639108027	0.0865558466332613	0.210096767901177	0.262727843608268	0.838787592030282
AKAP6	0.097828689256828	0.0546378414985544	0.0733746430133864	0.0216062294545881	0.412964249005247	0.82376067798362
AKAP7	-0.0130733805165085	0.0514377985413007	0.799372707825133	0.189750092431548	0.279599485588854	0.994011515215957
AKAP8	-0.0853785557271324	0.052102498643174	0.101282987931722	0.364577197530254	0.137910163073816	0.852494126253351
AKAP8L	-0.0156478316306093	0.0612126428124484	0.798235999308915	0.0951142476932125	0.356467899395021	0.994011515215957
AKAP9	-0.0131712794232007	0.0512973031312099	0.797361283205032	0	0.715499370186401	0.994011515215957
AKIP1	-0.0266123038905367	0.056527462724111	0.637793994908828	0	0.649781371927499	0.982987592187663
AKIRIN1	-0.000776180570716697	0.0501872213278769	0.987660647671022	0	0.477079447730719	0.999544626480796
AKIRIN2	0.0264598012299022	0.0526230832979696	0.615092668289164	0	0.756170114005701	0.979668971169742
AKNA	-0.175881908578889	0.0555581614906354	0.00154696511629974	0	0.882854334203225	0.547639251937339
AKR1A1	-0.0622484459282613	0.0644622986999167	0.334216029648769	0.205834151285183	0.266266516634626	0.9454733684563
AKR1B1	0.019096818414391	0.0570497016563846	0.737821207819545	0	0.881700501414047	0.99386017241081
AKR1E2	0.0759147318748766	0.0611863765950005	0.214711796130715	0.134750175971582	0.32471186033974	0.918230505504838
AKR7A2	-0.003898634314548	0.0512785562276982	0.939396383715768	0	0.833448238935146	0.997876342250177
AKR7A3	0.00341053345219194	0.0670385043854917	0.959425726588897	0.398046107301682	0.113446027232916	0.999494257689134
AKR7L	-0.0117920960574943	0.0522257058256181	0.82136395177722	0.141462428073841	0.319261934203522	0.994011515215957
AKT1	-0.0111951265735141	0.0517883636321127	0.828854695281735	0	0.577587009250578	0.994011515215957
AKT1S1	0.0320075362820168	0.0527768999006296	0.544203580782781	0	0.931326444752053	0.975496449053111
AKT2	0.0232001277528658	0.0551748505354792	0.674132102022696	0	0.616379048714175	0.989984697263747
AKT3	0.0134707600088895	0.0492316928841088	0.784376909207311	0	0.605516649036028	0.99386017241081
AKTIP	-0.0525065456819578	0.050408776626845	0.297590139514487	0	0.879077190386312	0.9454733684563
ALAD	-0.000533045671415373	0.054312337900073	0.992169328368098	0	0.794021186531908	0.999544626480796
ALAS1	-0.0362268277474659	0.0560194443268258	0.517837064978084	0	0.566995709921855	0.972091218463463
ALAS2	-0.052689328481084	0.0535403130312096	0.325063533168368	0	0.873766652830298	0.9454733684563
ALCAM	-0.0554477204410097	0.0548285022504131	0.311875867071689	0	0.844166394370767	0.9454733684563
ALDH16A1	0.0313654457420462	0.0544150533681224	0.564337281686853	0	0.440926192625974	0.979668971169742
ALDH18A1	0.0781517580690316	0.0540860009326436	0.148470938373049	0	0.560663206834287	0.89156388432037
ALDH1A1	-0.0231021232529742	0.101403298070909	0.819782927881435	0.572037462255829	0.0220510144194384	0.994011515215957
ALDH1A2	0.118427680634618	0.0753639501359963	0.116087396152366	0.374459073363845	0.130530320467459	0.864347451979079
ALDH1A3	0.00689365862533678	0.0499705718324363	0.890276482168369	0	0.445755088410919	0.994391148354733
ALDH1B1	0.0731275168281255	0.0531846283766727	0.169139297895819	0.0118363796903	0.420202307471787	0.905244816308893
ALDH1L1	0.0373005047099098	0.0504441146817666	0.459638554471148	0.13270807605555	0.326366159280124	0.965192403138002
ALDH1L2	-0.0165435780427856	0.0522175270440887	0.751379880595137	0	0.558893165262258	0.99386017241081
ALDH2	-0.0756617901091865	0.0607603753038655	0.213040275221331	0.140072339204557	0.320392120066705	0.916630880507277
ALDH3A1	0.0413610578240131	0.0507843534566281	0.415390123734869	0	0.462748724042857	0.953615203113752
ALDH3A2	0.0219094214625769	0.0663548080788001	0.741259506538571	0.429370416507432	0.0921086716655924	0.99386017241081
ALDH3B1	-0.0549334052428596	0.0508829737344349	0.280319056172532	0	0.659093627701422	0.938920511076632
ALDH4A1	0.0299130910612786	0.0539896393400459	0.579542962067912	0.204370975804006	0.267480808765464	0.979668971169742
ALDH5A1	0.0388444625043075	0.0507924049226687	0.444409042583981	0	0.65384766003221	0.964321747387829
ALDH6A1	-0.0170165356433791	0.0504572733635592	0.73593113417124	0	0.723258143187128	0.99386017241081
ALDH7A1	0.0756422251312568	0.0574418522706438	0.187889364566169	0	0.439546728928063	0.911365217812553
ALDH8A1	0.0567537768324428	0.0537495838391046	0.291017378816814	0.328186771610513	0.166017486502836	0.94464635461458
ALDH9A1	-0.00534395064778981	0.0511885874167896	0.916854060137439	0.109704164206424	0.344869668183135	0.997720865936924
ALDOA	0.0405517848347037	0.0525636240276198	0.44042247066497	0	0.98667514760336	0.964321747387829
ALDOC	0.0428405757087662	0.0549546071641864	0.435648170702962	0	0.658265504297192	0.96233237679079
ALG1	0.0534419206829486	0.0513206463815873	0.297720682359384	0	0.93390122086131	0.9454733684563
ALG10	-0.019818731279121	0.0513713351347489	0.699649550521861	0	0.999497520159524	0.99386017241081
ALG10B	-0.0598590149946374	0.0531431577512696	0.260007694429647	0	0.974600946729452	0.932690371835942
ALG11	0.095393332529641	0.0537997799483532	0.0762092350329147	0	0.973631379785397	0.829276094449
ALG12	0.0980502807292282	0.0563496160354291	0.0818529453605704	0	0.751435623269743	0.838178369585558
ALG13	0.00971093449713196	0.0528374746482722	0.854179165991026	0	0.770197635721464	0.994011515215957
ALG14	-0.0240219027831695	0.0475818300448677	0.613661007575241	0	0.917316076581112	0.979668971169742
ALG2	-0.0520380890493666	0.05089563223072	0.306569361409215	0	0.971758370997728	0.9454733684563
ALG3	0.0480773444428345	0.0557407204264941	0.388402830830843	0	0.680788243722053	0.950729404391872
ALG5	0.0836056405784477	0.0524236632452295	0.110755335221457	0	0.478893005221809	0.859800407883378
ALG6	-0.00839447456865065	0.0531981623450291	0.87461729380494	0	0.986310776843772	0.994011515215957
ALG8	0.00766576843576076	0.0529903771300832	0.884976633020116	0	0.941510211147628	0.994357674228666
ALKBH1	-0.0236279997944737	0.0533165564849447	0.657646826287377	0	0.932640154477113	0.986710373374452
ALKBH2	0.0185800488406195	0.0552291983369795	0.736556327580647	0	0.903483526041504	0.99386017241081
ALKBH3	0.00213413961296369	0.0514121437974711	0.966888987129025	0.0296641493390732	0.406944016269245	0.999544626480796
ALKBH4	0.0545617994460005	0.0740230679780724	0.46106650055796	0.327460298667605	0.166591404460264	0.965568201151266
ALKBH5	-0.0524788824617404	0.0517127295841604	0.310193756693395	0	0.945954011957049	0.9454733684563
ALKBH6	-0.0225105600371124	0.0530404299640714	0.67127134979527	0	0.512911502040254	0.988797013105344
ALKBH7	-0.0166963642094106	0.0672887066036863	0.804033624109396	0.0738127130395236	0.373188188081954	0.994011515215957
ALKBH8	0.0445469474754814	0.0524307809304432	0.395528885509747	0	0.886176501740753	0.951262827496871
ALMS1	-0.0296209134141512	0.0523350604531078	0.571403273102787	0	0.890402382121413	0.979668971169742
ALOX15B	0.0124141605866649	0.0495243092484077	0.802070787026768	0	0.611714017390965	0.994011515215957
ALOX5AP	0.0708925258824628	0.0673113143416707	0.292247639220474	0.12200296717881	0.335008053919957	0.944731854622404
ALPK1	-0.0597816107987855	0.0530645037372755	0.259918487394963	0	0.797063543492842	0.932690371835942
ALPK2	-0.0382777462518206	0.0526721316670367	0.467399188927923	0.183595049227804	0.28469034022048	0.966401261834112
ALPK3	-0.0118411322352504	0.0629120441765172	0.850706347007921	0	0.46557898960282	0.994011515215957
ALPL	-0.0407282134076154	0.0506520408549061	0.421351681866151	0	0.99143893830461	0.956960403840429
ALS2	0.0683080152092843	0.0560482104361902	0.222944115422758	0	0.968621288235301	0.919873029189981
ALS2CL	-0.0141522832586334	0.0513572621603764	0.782881906232957	0	0.745595939362482	0.99386017241081
ALYREF	0.1136872450574	0.0650966956772623	0.0807351329625033	0	0.434683807582421	0.837500163232997
AMACR	-0.0338046067788247	0.0826529071988034	0.682543499178082	0.468762752531933	0.0679163845937563	0.991607331684245
AMBRA1	-0.0149751593424939	0.0500292596650051	0.764689775621246	0	0.73836400897142	0.99386017241081
AMD1	0.0925450365624455	0.0535059528214605	0.0836979549640964	0	0.573345411010066	0.838787592030282
AMDHD1	0.0155138939731696	0.0776684805930765	0.841679984575748	0.276542771185281	0.20770429194494	0.994011515215957
AMDHD2	-0.0276735399113486	0.0574099425647191	0.629781847239579	0	0.891120728105909	0.981456489370707
AMER1	0.00365821302346193	0.0525976084788708	0.9445510878614	0.0716025213177131	0.374907689296752	0.997876342250177
AMFR	0.027576823377416	0.0491741905983733	0.574934756165317	0	0.487687050080315	0.979668971169742
AMIGO1	0.0991659080127486	0.0529688101752619	0.0611849402249874	0	0.739094673258088	0.806203427710464
AMIGO2	0.029463818264794	0.0522696936899522	0.572966235913222	0	0.552737999766474	0.979668971169742
AMMECR1	0.0405721377096937	0.0636530688450962	0.523867687810864	0.239227107792045	0.238533875751564	0.974018789273156
AMMECR1L	-0.0237959091364009	0.0549084875972042	0.6647431093912	0	0.662504404023348	0.987701844825008
AMN	0.0701632216960773	0.051858756242422	0.176065952291765	0.473226247133339	0.0653848342559727	0.905244816308893
AMN1	0.027210369402263	0.0487637979563757	0.576842001612871	0	0.697177637203804	0.979668971169742
AMOT	0.0587778409786091	0.0504958053314894	0.244418204777615	0	0.880757120131655	0.927630298735733
AMOTL1	-0.0169128645388403	0.0520979974675168	0.745456882249702	0	0.798887963879998	0.99386017241081
AMOTL2	-0.0313622586465259	0.0525831123923681	0.550886569811799	0	0.714613841827175	0.976686698348932
AMPD2	0.0984883570032295	0.0552923536506462	0.074875008923329	0	0.773692610762971	0.827604516680505
AMPD3	-0.0351937018103375	0.0625900348013765	0.573918982230654	0	0.503862639702112	0.979668971169742
AMPH	0.00597572443172165	0.0581047493916176	0.918086789101782	0	0.609275177605538	0.997876342250177
AMT	-0.0399622212487625	0.0691203319664132	0.563159909491479	0.277645381807004	0.206799500419152	0.979668971169742
AMY2B	-0.117851478737624	0.0506416833199665	0.019956563042617	0	0.865705471275349	0.717240182310458
AMZ1	-0.0657460854546872	0.0509150609980404	0.196603297975701	0	0.953754510924022	0.911386160529
